Join_Count,TARGET_FID,JOIN_FID,OBJECTID,RT_UNIQUE,BEGIN_MP,END_MP,EEC,Roadway,ProjectNo,Routeuniqu,BEGINNINGMILE,ENDINGMILE
1,184455,252,1513083,109-KY-0210  -000,9.612,9.629,-0.145289985,R2L,367,109-KY-0210  -000,0,14.148
1,184627,297,46076,005-KY-0740  -000,3.1859765,3.19,-0.144949163,R2L,287,005-KY-0740  -000,3.14,3.19
1,184674,952,1324398,095-KY-0011  -000,0.0489765,0.064,-0.145829697,R2L,838,095-KY-0011  -000,0,1
1,184676,963,316248,026-KY-0011  -000,17.333,17.37,-0.146108713,R2L,861,026-KY-0011  -000,8.891,19.591
1,184690,860,943697,063-KY-0080  -000,22.091,22.1159765,-0.147863123,R2L,886,063-KY-0080  -000,11.211,24.927
1,184690,900,943697,063-KY-0080  -000,22.091,22.1159765,-0.147863123,R2L,895,063-KY-0080  -000,11.211,24.927
1,184721,936,965148,064-KY-0032  -000,1.313,1.375,-0.146105227,R2L,913,064-KY-0032  -000,0,23.586
1,184738,474,133373,012-KY-0009  -000,17.845,17.8589765,-0.145823026,R2L,604,012-KY-0009  -000,0,19.857
1,184740,465,26533,003-KY-0151  -000,3.8169765,3.832,-0.146095401,R2L,616,003-KY-0151  -000,0,4.587
1,184792,963,315620,026-KY-0011  -000,12.408,12.4369765,-0.146799128,R2L,861,026-KY-0011  -000,8.891,19.591
1,184814,136,593291,046-KY-2181  -000,2.801,2.938,-0.14789999,R2L,154,046-KY-2181  -000,0,11.932
1,184814,350,593291,046-KY-2181  -000,2.801,2.938,-0.14789999,R2L,107,046-KY-2181  -000,2.724,2.824
1,184822,944,999861,067-KY-0160  -000,3.313,3.356,-0.14581061,R2L,953,067-KY-0160  -000,0,21.843
1,184839,501,3680,001-KY-0055  -000,9.425,9.43,-0.145810341,R2L,679,001-KY-0055  -000,0,10.059
1,184839,590,3680,001-KY-0055  -000,9.425,9.43,-0.145810341,R2L,743,001-KY-0055  -000,9.1,10.1
1,184874,173,696029,053-US-0051  -000,0.224,0.254,-0.147883857,R2L,43,053-US-0051  -000,0,2.4
1,184901,436,268915,023-KY-0070  -000,30.193,30.255,-0.14580121,R2L,685,023-KY-0070  -000,23.608,32.65
1,184938,469,1314840,094-KY-0022  -000,18.13,18.169,-0.147937112,R2L,582,094-KY-0022  -000,16.057,18.56
1,184993,484,274035,023-KY-1649  -000,2.404,2.443,-0.148287789,R2L,691,023-KY-1649  -000,1,3.281
1,185009,542,1643968,120-KY-0033  -000,8.368,8.3909765,-0.147083178,R2L,659,120-KY-0033  -000,3.04,10.65
1,185012,845,1172060,080-KY-0040  -000,10.1429765,10.1609765,-0.14718155,R2L,949,080-KY-0040  -000,1.632,10.18
1,185012,886,1172060,080-KY-0040  -000,10.1429765,10.1609765,-0.14718155,R2L,946,080-KY-0040  -000,1.632,10.18
1,185114,730,1599817,116-KY-1275  -000,10.7349765,10.78,-0.147841593,R2L,690,116-KY-1275  -000,10.634,14.366
1,185137,25,1165136,079-US-0062  -000,8.3499765,8.3609765,-0.147957975,R2L,59,079-US-0062  -000,7.2,8.497
1,185141,461,1093715,074-KY-0092  -000,11.25,11.2839765,-0.144849472,R2L,696,074-KY-0092  -000,0,15.361
1,185142,172,1282742,090-US-0150  -000,4.7519765,4.757,-0.145465643,R2L,327,090-US-0150  -000,1.952,7.653
1,185176,36,623438,047-US-0062  -000,24.077,24.083,-0.146558042,R2L,337,047-US-0062  -000,23.351,25.499
1,185184,944,999771,067-KY-0160  -000,7.464,7.484,-0.147277638,R2L,953,067-KY-0160  -000,0,21.843
1,185215,50,1055751,071-US-0079  -000,5.147,5.1669765,-0.148529968,R2L,270,071-US-0079  -000,0,10.713
1,185221,546,1437023,102-KY-0461  -000,1.695,1.7849765,-0.145755353,R2L,746,102-KY-0461  -000,0,4.213
1,185277,730,1599777,116-KY-1275  -000,12.116,12.151,-0.146547498,R2L,690,116-KY-1275  -000,10.634,14.366
1,185302,420,383248,032-KY-0032  -000,5.038,5.191,-0.145734416,R2L,801,032-KY-0032  -000,2,8.656
1,185321,478,1118223,076-KY-0052  -000,19.611,19.62,-0.145721764,R2L,622,076-KY-0052  -000,16.334,22.707
1,185323,677,264148,022-US-0060  -000,13.027,13.045,-0.146011928,R2L,758,022-US-0060  -000,12.1,13.3
1,185334,583,510973,039-US-0042  -000,3.433,3.454,-0.146257028,R2L,592,039-US-0042  -000,3.325,4.636
1,185347,167,610710,047-KY-0251  -000,5.816,5.91,-0.146928838,R2L,364,047-KY-0251  -000,2.866,6.288
1,185370,461,1093866,074-KY-0092  -000,6.412,6.456,-0.147849819,R2L,696,074-KY-0092  -000,0,15.361
1,185420,958,916818,061-KY-0011  -000,21.624,21.642,-0.146326107,R2L,864,061-KY-0011  -000,18.293,22.694
1,185447,936,965825,064-KY-0032  -000,16.079,16.156,-0.147747113,R2L,913,064-KY-0032  -000,0,23.586
1,185468,936,965840,064-KY-0032  -000,15.634,15.721,-0.14671528,R2L,913,064-KY-0032  -000,0,23.586
1,185470,436,268815,023-KY-0070  -000,28.176,28.2479765,-0.147657051,R2L,685,023-KY-0070  -000,23.608,32.65
1,185512,964,909267,060-KY-1231  -000,7.812,7.855,-0.147430747,R2L,952,060-KY-1231  -000,6.982,7.982
1,185519,294,1165496,079-US-0062  -000,11.05,11.0659765,-0.14716111,R2L,24,079-US-0062  -000,10.65,11.15
1,185532,944,999695,067-KY-0160  -000,0.433,0.444,-0.14735622,R2L,953,067-KY-0160  -000,0,21.843
1,185536,796,574862,045-KY-0001  -000,13.082,13.1109765,-0.146320071,R2L,785,045-KY-0001  -000,12.4,13.2
1,185570,621,575434,045-KY-0002  -000,14.024,14.0329765,-0.147571378,R2L,760,045-KY-0002  -000,13.165,17.188
1,185574,553,1483033,105-US-0460  -000,4.955,4.965,-0.147415572,R2L,624,105-US-0460  -000,4.008,6.072
1,185575,501,3746,001-KY-0055  -000,4.882,4.9219765,-0.144771674,R2L,679,001-KY-0055  -000,0,10.059
1,185705,860,944456,063-KY-0080  -000,21.523,21.53,-0.14889169,R2L,886,063-KY-0080  -000,11.211,24.927
1,185705,900,944456,063-KY-0080  -000,21.523,21.53,-0.14889169,R2L,895,063-KY-0080  -000,11.211,24.927
1,185706,545,684060,052-KY-0055  -000,1.8149765,1.827,-0.148891272,R2L,438,052-KY-0055  -000,1.408,2.21
1,185710,826,1462468,104-KY-0092  -000,8.749,8.802,-0.1491249,R2L,688,104-KY-0092  -000,6.999,11.244
1,185716,845,1171515,080-KY-0040  -000,4.591,4.657,-0.148874627,R2L,949,080-KY-0040  -000,1.632,10.18
1,185716,886,1171515,080-KY-0040  -000,4.591,4.657,-0.148874627,R2L,946,080-KY-0040  -000,1.632,10.18
1,185737,876,992118,066-US-0421  -000,4.675,4.724,-0.148851057,R2L,867,066-US-0421  -000,4.588,7.195
1,185742,811,1032547,069-US-0027  -000,0.066,0.0809765,-0.1492948,R2L,693,069-US-0027  -000,0,3.127
1,185747,506,1599923,116-KY-1275  -000,4.677,4.692,-0.148828034,R2L,734,116-KY-1275  -000,4.55,4.75
1,185747,566,1599923,116-KY-1275  -000,4.677,4.692,-0.148828034,R2L,689,116-KY-1275  -000,3.995,10.634
1,185772,617,451886,035-KY-0032  -000,14.328,14.345,-0.148803386,R2L,808,035-KY-0032  -000,10.615,17.452
1,185773,617,451832,035-KY-0032  -000,14.439,14.456,-0.148803386,R2L,808,035-KY-0032  -000,10.615,17.452
1,185791,958,916856,061-KY-0011  -000,19.7439765,19.767,-0.148774935,R2L,864,061-KY-0011  -000,18.293,22.694
1,185795,944,1000122,067-KY-0160  -000,19.357,19.413,-0.149049251,R2L,953,067-KY-0160  -000,0,21.843
1,185830,465,26526,003-KY-0151  -000,3.985,4.002,-0.148716972,R2L,616,003-KY-0151  -000,0,4.587
1,185832,617,451830,035-KY-0032  -000,14.958,14.977,-0.149222519,R2L,808,035-KY-0032  -000,10.615,17.452
1,185835,134,1292044,092-KY-0069  -000,7.579,7.6,-0.149116853,R2L,176,092-KY-0069  -000,7.556,13.317
1,185855,869,1171682,080-KY-0040  -000,18.89,18.906,-0.14916412,R2L,920,080-KY-0040  -000,18.8,19
1,185855,878,1171682,080-KY-0040  -000,18.89,18.906,-0.14916412,R2L,950,080-KY-0040  -000,10.18,19.496
1,185855,934,1171682,080-KY-0040  -000,18.89,18.906,-0.14916412,R2L,947,080-KY-0040  -000,10.18,19.496
1,185888,566,1599974,116-KY-1275  -000,7.816,7.8579765,-0.149807755,R2L,689,116-KY-1275  -000,3.995,10.634
1,185919,833,916697,061-KY-0011  -000,17.92,17.933,-0.149630012,R2L,863,061-KY-0011  -000,16.293,18.293
1,185941,442,266910,023-KY-0049  -000,2.209,2.232,-0.149608216,R2L,716,023-KY-0049  -000,1.8,2.8
1,185950,87,182245,016-KY-0079  -000,17.996,18.02,-0.149790509,R2L,228,016-KY-0079  -000,12.538,24.901
1,185986,364,503384,038-KY-0125  -000,5.3449765,5.3669765,-0.149838881,R2L,39,038-KY-0125  -000,1.659,5.386
1,186017,621,575351,045-KY-0002  -000,15.4739765,15.488,-0.149518887,R2L,760,045-KY-0002  -000,13.165,17.188
1,186023,878,1171210,080-KY-0040  -000,13.605,13.61,-0.149512329,R2L,950,080-KY-0040  -000,10.18,19.496
1,186023,934,1171210,080-KY-0040  -000,13.605,13.61,-0.149512329,R2L,947,080-KY-0040  -000,10.18,19.496
1,186076,28,659672,050-KY-0088  -000,17.6909765,17.7179765,-0.149466107,R2L,323,050-KY-0088  -000,16.5,17.807
1,186078,28,659653,050-KY-0088  -000,17.6259765,17.6529765,-0.149466107,R2L,323,050-KY-0088  -000,16.5,17.807
1,186079,944,999664,067-KY-0160  -000,3.691,3.732,-0.150011281,R2L,953,067-KY-0160  -000,0,21.843
1,186092,50,1055777,071-US-0079  -000,0.185,0.2059765,-0.149454866,R2L,270,071-US-0079  -000,0,10.713
1,186125,436,268898,023-KY-0070  -000,27.41,27.483,-0.149707843,R2L,685,023-KY-0070  -000,23.608,32.65
1,186139,710,103187,009-US-0460  -000,4.61,4.624,-0.149418444,R2L,653,009-US-0460  -000,1.394,7.696
1,186186,884,646939,048-US-0421  -000,20.1779765,20.204,-0.149372523,R2L,857,048-US-0421  -000,17.107,24.203
1,186223,212,1548232,113-KY-0492  -000,7.932,8.0789765,-0.150381387,R2L,160,113-KY-0492  -000,5.154,10.537
1,186225,461,1093642,074-KY-0092  -000,0.951,1.054,-0.150381211,R2L,696,074-KY-0092  -000,0,15.361
1,186271,543,344336,029-KY-0090  -000,6.32,6.3419765,-0.150908619,R2L,713,029-KY-0090  -000,5.182,10.432
1,186312,859,857037,058-KY-0172  -000,10.851,10.866,-0.150264642,R2L,904,058-KY-0172  -000,0,12.37
1,186314,826,1462840,104-KY-0092  -000,7.015,7.0169765,-0.150891143,R2L,688,104-KY-0092  -000,6.999,11.244
1,186376,821,1032460,069-US-0027  -000,7.186,7.2009765,-0.150190224,R2L,694,069-US-0027  -000,3.127,7.22
1,186403,463,686171,052-KY-0389  -000,16.14,16.584,-0.150842816,R2L,455,052-KY-0389  -000,13.16,21.791
1,186406,136,593126,046-KY-2181  -000,8.5399765,8.573,-0.150625597,R2L,154,046-KY-2181  -000,0,11.932
1,186412,364,503405,038-KY-0125  -000,4.196,4.328,-0.150165614,R2L,39,038-KY-0125  -000,1.659,5.386
1,186428,49,1498575,107-KY-0585  -000,0.4899765,0.535,-0.150148471,R2L,221,107-KY-0585  -000,0,1.165
1,186489,235,181624,016-KY-0070  -000,25.2969765,25.3169765,-0.150106405,R2L,262,016-KY-0070  -000,15.15,29.977
1,186490,501,3625,001-KY-0055  -000,1.135,1.175,-0.15010456,R2L,679,001-KY-0055  -000,0,10.059
1,186546,963,316324,026-KY-0011  -000,15.76,15.798,-0.150057597,R2L,861,026-KY-0011  -000,8.891,19.591
1,186562,936,966336,064-KY-0032  -000,22.3859765,22.436,-0.150044401,R2L,913,064-KY-0032  -000,0,23.586
1,186570,87,182308,016-KY-0079  -000,15.096,15.1129765,-0.150042702,R2L,228,016-KY-0079  -000,12.538,24.901
1,186644,436,268872,023-KY-0070  -000,29.2799765,29.34,-0.151219485,R2L,685,023-KY-0070  -000,23.608,32.65
1,186655,914,324692,026-US-0421  -000,28.635,28.642,-0.151516529,R2L,860,026-US-0421  -000,24.016,32.824
1,186669,127,684390,052-KY-0146  -000,2.4,2.494,-0.151212956,R2L,394,052-KY-0146  -000,2.169,6.8
1,186696,613,345594,029-KY-0449  -000,5.499,5.577,-0.151465639,R2L,676,029-KY-0449  -000,4.407,8.994
1,186758,436,268643,023-KY-0070  -000,26.455,26.529,-0.151758635,R2L,685,023-KY-0070  -000,23.608,32.65
1,186784,789,328166,027-KY-0558  -000,1.3077765,1.326,-0.151011656,R2L,706,027-KY-0558  -000,1.129,7.729
1,186826,859,857317,058-KY-0172  -000,4.325,4.346,-0.151635348,R2L,904,058-KY-0172  -000,0,12.37
1,186849,542,1644001,120-KY-0033  -000,4.018,4.089,-0.150987073,R2L,659,120-KY-0033  -000,3.04,10.65
1,186881,461,1093622,074-KY-0092  -000,10.728,10.7359765,-0.151620815,R2L,696,074-KY-0092  -000,0,15.361
1,186883,960,1248032,088-KY-2498  -000,7.3319765,7.358,-0.150978366,R2L,840,088-KY-2498  -000,7.2,7.719
1,186893,501,3734,001-KY-0055  -000,4.835,4.882,-0.150977894,R2L,679,001-KY-0055  -000,0,10.059
1,186909,469,1314808,094-KY-0022  -000,18.262,18.302,-0.151730371,R2L,582,094-KY-0022  -000,16.057,18.56
1,186966,944,1000003,067-KY-0160  -000,16.027,16.093,-0.15129572,R2L,953,067-KY-0160  -000,0,21.843
1,187012,324,209412,018-KY-0497  -000,0.832,0.912,-0.151250046,R2L,58,018-KY-0497  -000,0,2.635
1,187014,679,4280,001-KY-0061  -000,18.027,18.072,-0.15185083,R2L,673,001-KY-0061  -000,12.213,19.745
1,187041,148,1216450,085-KY-0070  -000,8.5019765,8.575,-0.152106919,R2L,210,085-KY-0070  -000,6.99,8.869
1,187059,844,727183,055-US-0421  -000,1.715,1.729,-0.152870591,R2L,876,055-US-0421  -000,1.5,1.8
1,187079,501,3786,001-KY-0055  -000,9.1579765,9.186,-0.152094963,R2L,679,001-KY-0055  -000,0,10.059
1,187079,590,3786,001-KY-0055  -000,9.1579765,9.186,-0.152094963,R2L,743,001-KY-0055  -000,9.1,10.1
1,187139,104,1104967,075-KY-0136  -000,5.834,5.884,-0.152080784,R2L,172,075-KY-0136  -000,0,19.334
1,187175,918,1324644,095-KY-0011  -000,15.4149765,15.438,-0.152283203,R2L,841,095-KY-0011  -000,14.343,17.494
1,187192,324,209385,018-KY-0497  -000,1.296,1.2999765,-0.152280323,R2L,58,018-KY-0497  -000,0,2.635
1,187434,67,659291,050-KY-0088  -000,12.755,12.781,-0.151998746,R2L,346,050-KY-0088  -000,5.123,15.225
1,187447,583,511037,039-US-0042  -000,3.871,3.885,-0.152480522,R2L,592,039-US-0042  -000,3.325,4.636
1,187464,466,1480856,105-US-0025  -000,13.535,13.571,-0.15311861,R2L,664,105-US-0025  -000,8.827,14.975
1,187486,730,1599932,116-KY-1275  -000,13.776,13.8,-0.153037249,R2L,690,116-KY-1275  -000,10.634,14.366
1,187503,420,383296,032-KY-0032  -000,4.304,4.3609765,-0.152439781,R2L,801,032-KY-0032  -000,2,8.656
1,187507,884,647036,048-US-0421  -000,23.445,23.474,-0.153236672,R2L,857,048-US-0421  -000,17.107,24.203
1,187533,543,344113,029-KY-0090  -000,5.2009765,5.215,-0.151975575,R2L,713,029-KY-0090  -000,5.182,10.432
1,187559,235,181702,016-KY-0070  -000,16.9189765,16.9479765,-0.15274964,R2L,262,016-KY-0070  -000,15.15,29.977
1,187583,374,161779,014-KY-0992  -000,13.243,13.363,-0.152749362,R2L,366,014-KY-0992  -000,11.5,13.822
1,187584,894,1175271,080-KY-0908  -000,7.8124765,7.8154765,-0.152902191,R2L,966,080-KY-0908  -000,6.7,8.2
1,187601,282,593842,046-KY-3543  -000,0.0449765,0.0679765,-0.152136902,R2L,106,046-KY-3543  -000,0,1.405
1,187620,461,1093685,074-KY-0092  -000,2.626,2.746,-0.153292796,R2L,696,074-KY-0092  -000,0,15.361
1,187627,789,328341,027-KY-0558  -000,4.11,4.154,-0.152732203,R2L,706,027-KY-0558  -000,1.129,7.729
1,187688,414,1221296,085-US-0068  -000,18.7549765,18.8319765,-0.155179178,R2L,209,085-US-0068  -000,17.835,20.016
1,187690,839,65342,007-KY-0066  -000,0.7739765,0.7819765,-0.155042306,R2L,900,007-KY-0066  -000,0.3,1
1,187731,334,1142635,078-KY-0049  -000,21.211,21.234,-0.155030295,R2L,353,078-KY-0049  -000,20.823,21.837
1,187767,461,1093820,074-KY-0092  -000,4.595,4.644,-0.1542131,R2L,696,074-KY-0092  -000,0,15.361
1,187774,923,641271,048-KY-2005  -000,4.9401765,4.987,-0.153745364,R2L,899,048-KY-2005  -000,0,5.1
1,187816,944,999925,067-KY-0160  -000,3.551,3.605,-0.155492801,R2L,953,067-KY-0160  -000,0,21.843
1,187829,936,966068,064-KY-0032  -000,17.589,17.606,-0.15542561,R2L,913,064-KY-0032  -000,0,23.586
1,187874,324,209403,018-KY-0497  -000,1.877,1.892,-0.153720896,R2L,58,018-KY-0497  -000,0,2.635
1,187888,779,1469050,104-US-0127  -000,15.6669765,15.769,-0.154394882,R2L,750,104-US-0127  -000,14.142,18.902
1,187888,783,1469050,104-US-0127  -000,15.6669765,15.769,-0.154394882,R2L,682,104-US-0127  -000,14.142,18.195
1,187892,775,55162,006-KY-0036  -000,7.176,7.195,-0.154824649,R2L,755,006-KY-0036  -000,6.97,11.847
1,187905,641,103177,009-US-0460  -000,0.98,1.2,-0.154140884,R2L,610,009-US-0460  -000,0,1.394
1,187913,859,857065,058-KY-0172  -000,9.627,9.646,-0.154587649,R2L,904,058-KY-0172  -000,0,12.37
1,187931,463,686364,052-KY-0389  -000,20.136,20.33,-0.155145926,R2L,455,052-KY-0389  -000,13.16,21.791
1,187944,679,4305,001-KY-0061  -000,16.56,16.586,-0.154974643,R2L,673,001-KY-0061  -000,12.213,19.745
1,187966,811,1032475,069-US-0027  -000,1.622,1.6389765,-0.154379813,R2L,693,069-US-0027  -000,0,3.127
1,188035,172,1282722,090-US-0150  -000,5,5.01,-0.154782141,R2L,327,090-US-0150  -000,1.952,7.653
1,188038,136,593113,046-KY-2181  -000,1.094,1.1729765,-0.155340032,R2L,154,046-KY-2181  -000,0,11.932
1,188039,621,575332,045-KY-0002  -000,14.245,14.273,-0.154944507,R2L,760,045-KY-0002  -000,13.165,17.188
1,188071,73,377096,031-KY-0259  -000,17.212,17.2209765,-0.155511479,R2L,229,031-KY-0259  -000,15.672,22.24
1,188072,877,1343557,097-KY-0015  -000,20.3449765,20.3559765,-0.154066371,R2L,847,097-KY-0015  -000,16.9,21.2
1,188088,465,26584,003-KY-0151  -000,2.749,2.855,-0.153816767,R2L,616,003-KY-0151  -000,0,4.587
1,188113,294,1165596,079-US-0062  -000,10.888,10.902,-0.154528047,R2L,24,079-US-0062  -000,10.65,11.15
1,188124,650,1012557,068-KY-0008  -000,32.131,32.153,-0.153807875,R2L,775,068-KY-0008  -000,31,32.36
1,188136,513,1016502,068-KY-0059  -000,18.551,18.607,-0.154753933,R2L,776,068-KY-0059  -000,18.1,23.19
1,188149,936,965074,064-KY-0032  -000,14.313,14.388,-0.153619588,R2L,913,064-KY-0032  -000,0,23.586
1,188157,877,1343638,097-KY-0015  -000,18.1979765,18.208,-0.155344099,R2L,847,097-KY-0015  -000,16.9,21.2
1,188164,944,999886,067-KY-0160  -000,9.001,9.046,-0.154341751,R2L,953,067-KY-0160  -000,0,21.843
1,188181,964,909319,060-KY-1231  -000,7.936,8.0209765,-0.154508619,R2L,952,060-KY-1231  -000,6.982,7.982
1,188184,936,965046,064-KY-0032  -000,0.732,0.803,-0.155480845,R2L,913,064-KY-0032  -000,0,23.586
1,188189,508,55429,006-KY-0036  -000,14.761,14.777,-0.153612385,R2L,788,006-KY-0036  -000,13.4,17.2
1,188201,816,99496,009-KY-0537  -000,0.893,0.966,-0.153985286,R2L,660,009-KY-0537  -000,0,3.58
1,188229,702,518242,040-US-0027  -000,8.58,8.647,-0.153605146,R2L,652,040-US-0027  -000,5.199,10.331
1,188238,936,966092,064-KY-0032  -000,17.461,17.469,-0.154489932,R2L,913,064-KY-0032  -000,0,23.586
1,188250,566,1599866,116-KY-1275  -000,7.5518765,7.562,-0.153601491,R2L,689,116-KY-1275  -000,3.995,10.634
1,188276,884,646883,048-US-0421  -000,22.357,22.374,-0.154883632,R2L,857,048-US-0421  -000,17.107,24.203
1,188292,67,659196,050-KY-0088  -000,8.498,8.5090765,-0.15518728,R2L,346,050-KY-0088  -000,5.123,15.225
1,188353,770,452634,035-KY-0057  -000,3.4669765,3.488,-0.15357034,R2L,802,035-KY-0057  -000,2.108,8.812
1,188386,723,1205038,083-US-0460  -000,0.275,0.291,-0.154461299,R2L,827,083-US-0460  -000,0.101,4.8
1,188403,723,1205051,083-US-0460  -000,1.486,1.5469765,-0.155268327,R2L,827,083-US-0460  -000,0.101,4.8
1,188410,832,477881,036-KY-1427  -000,8.365,8.395,-0.153894576,R2L,903,036-KY-1427  -000,4.58,9.082
1,188417,645,576642,045-KY-0007  -000,18.5279765,18.581,-0.15381789,R2L,789,045-KY-0007  -000,13.03,20.052
1,188418,832,477821,036-KY-1427  -000,8.096,8.126,-0.153894576,R2L,903,036-KY-1427  -000,4.58,9.082
1,188425,859,857156,058-KY-0172  -000,6.316,6.341,-0.155179465,R2L,904,058-KY-0172  -000,0,12.37
1,188431,859,857168,058-KY-0172  -000,2.403,2.422,-0.153888876,R2L,904,058-KY-0172  -000,0,12.37
1,188451,859,857144,058-KY-0172  -000,7.377,7.402,-0.155179465,R2L,904,058-KY-0172  -000,0,12.37
1,188463,859,857072,058-KY-0172  -000,7.782,7.807,-0.155179465,R2L,904,058-KY-0172  -000,0,12.37
1,188467,104,1105078,075-KY-0136  -000,0.0189765,0.0599765,-0.154294128,R2L,172,075-KY-0136  -000,0,19.334
1,188478,688,392516,033-KY-0082  -000,2.3279765,2.3459765,-0.153868153,R2L,829,033-KY-0082  -000,0,4.1
1,188480,98,1104577,075-KY-0085  -000,10.047,10.11,-0.155051728,R2L,125,075-KY-0085  -000,10.1,12.169
1,188485,688,392515,033-KY-0082  -000,2.2909765,2.3089765,-0.153868153,R2L,829,033-KY-0082  -000,0,4.1
1,188513,936,965964,064-KY-0032  -000,19.309,19.326,-0.156597958,R2L,913,064-KY-0032  -000,0,23.586
1,188549,465,26532,003-KY-0151  -000,3.7629765,3.7789765,-0.155835094,R2L,616,003-KY-0151  -000,0,4.587
1,188551,461,1093662,074-KY-0092  -000,3.064,3.171,-0.156221258,R2L,696,074-KY-0092  -000,0,15.361
1,188568,963,316463,026-KY-0011  -000,16.499,16.539,-0.157955366,R2L,861,026-KY-0011  -000,8.891,19.591
1,188588,522,1446378,102-US-0150  -000,8.9119765,8.923,-0.1574871,R2L,687,102-US-0150  -000,8.403,10.205
1,188620,958,916850,061-KY-0011  -000,19.824,19.851,-0.156193159,R2L,864,061-KY-0011  -000,18.293,22.694
1,188636,91,17767,002-KY-0100  -000,13.7999765,13.8079765,-0.156190864,R2L,195,002-KY-0100  -000,13.1,14.1
1,188653,617,451844,035-KY-0032  -000,15.979,15.997,-0.157556526,R2L,808,035-KY-0032  -000,10.615,17.452
1,188658,387,1143308,078-KY-0049  -000,18.437,18.4749765,-0.157145654,R2L,335,078-KY-0049  -000,18.25,18.494
1,188659,645,576812,045-KY-0007  -000,17.391,17.439,-0.156182937,R2L,789,045-KY-0007  -000,13.03,20.052
1,188706,880,1370202,098-KY-0319  -000,1.074,1.097,-0.156729748,R2L,925,098-KY-0319  -000,0.35,2.35
1,188716,880,1370200,098-KY-0319  -000,0.598,0.6209765,-0.156729748,R2L,925,098-KY-0319  -000,0.35,2.35
1,188732,436,268904,023-KY-0070  -000,30.365,30.441,-0.157590001,R2L,685,023-KY-0070  -000,23.608,32.65
1,188762,944,999778,067-KY-0160  -000,3.08,3.107,-0.157732981,R2L,953,067-KY-0160  -000,0,21.843
1,188782,465,26574,003-KY-0151  -000,3.163,3.181,-0.157465029,R2L,616,003-KY-0151  -000,0,4.587
1,188804,617,451088,035-KY-0032  -000,11.14,11.16,-0.157107961,R2L,808,035-KY-0032  -000,10.615,17.452
1,188844,655,329876,027-KY-0738  -000,5.5379765,5.5969765,-0.157453673,R2L,711,027-KY-0738  -000,5.519,6.706
1,188876,702,518285,040-US-0027  -000,6.3289765,6.403,-0.156705258,R2L,652,040-US-0027  -000,5.199,10.331
1,188878,702,518238,040-US-0027  -000,7.272,7.346,-0.156705258,R2L,652,040-US-0027  -000,5.199,10.331
1,188884,944,999667,067-KY-0160  -000,3.785,3.81,-0.157288504,R2L,953,067-KY-0160  -000,0,21.843
1,188911,484,274063,023-KY-1649  -000,3.052,3.093,-0.155892291,R2L,691,023-KY-1649  -000,1,3.281
1,188933,876,992338,066-US-0421  -000,6.743,6.795,-0.157964387,R2L,867,066-US-0421  -000,4.588,7.195
1,188959,775,55132,006-KY-0036  -000,6.9889765,6.997,-0.155691619,R2L,755,006-KY-0036  -000,6.97,11.847
1,188968,951,971713,064-KY-3396  -000,1.847,1.876,-0.155852447,R2L,939,064-KY-3396  -000,0,2.386
1,189003,345,1548216,113-KY-0492  -000,3.635,3.709,-0.15568788,R2L,159,113-KY-0492  -000,2.482,5.154
1,189019,936,965014,064-KY-0032  -000,13.176,13.253,-0.15771611,R2L,913,064-KY-0032  -000,0,23.586
1,189041,845,1171426,080-KY-0040  -000,2.685,2.744,-0.156079319,R2L,949,080-KY-0040  -000,1.632,10.18
1,189041,886,1171426,080-KY-0040  -000,2.685,2.744,-0.156079319,R2L,946,080-KY-0040  -000,1.632,10.18
1,189102,164,1227157,086-KY-0870  -000,4.099,4.1909765,-0.15741553,R2L,218,086-KY-0870  -000,4.11,4.21
1,189115,639,1488440,106-KY-0055  -000,0.16,0.1729765,-0.155655672,R2L,422,106-KY-0055  -000,0,1.354
1,189130,936,966331,064-KY-0032  -000,22.436,22.488,-0.156046177,R2L,913,064-KY-0032  -000,0,23.586
1,189137,907,647174,048-US-0421  -000,3.494,3.53,-0.157037223,R2L,883,048-US-0421  -000,0,3.832
1,189150,842,393206,033-KY-0089  -000,22.265,22.313,-0.155646339,R2L,850,033-KY-0089  -000,19.806,22.428
1,189164,285,497173,037-US-0060  -000,0.4039765,0.4219765,-0.157028747,R2L,395,037-US-0060  -000,0.4,0.6
1,189187,884,646906,048-US-0421  -000,22.402,22.436,-0.156033042,R2L,857,048-US-0421  -000,17.107,24.203
1,189188,789,328345,027-KY-0558  -000,2.839,2.885,-0.157024804,R2L,706,027-KY-0558  -000,1.129,7.729
1,189247,944,999653,067-KY-0160  -000,7.82,7.964,-0.156019224,R2L,953,067-KY-0160  -000,0,21.843
1,189251,466,1480924,105-US-0025  -000,14.1869765,14.224,-0.157371905,R2L,664,105-US-0025  -000,8.827,14.975
1,189282,770,452555,035-KY-0057  -000,5.374,5.404,-0.155590545,R2L,802,035-KY-0057  -000,2.108,8.812
1,189325,548,1124845,076-KY-2881  -000,1.915,1.972,-0.157363622,R2L,644,076-KY-2881  -000,0.783,2.78
1,189335,645,576813,045-KY-0007  -000,17.235,17.278,-0.157612137,R2L,789,045-KY-0007  -000,13.03,20.052
1,189336,325,1605383,117-KY-0056  -000,7.492,7.547,-0.156296975,R2L,149,117-KY-0056  -000,5.332,9.241
1,189345,65,1545642,113-KY-0056  -000,5.3,5.3379765,-0.156993877,R2L,175,113-KY-0056  -000,2.723,7.182
